,name,position,department,timestamp
67,Siobhan Sherbovich,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20201031225849
68,Richie Smith,Director of Analytics & Strategy,"Corporate Partnerships - Sales, Activation and Community Engagement",20201031225849
69,Sam Taub,"Director, Youth Basketball & Development","Corporate Partnerships - Sales, Activation and Community Engagement",20201031225849
70,Johnson Tran,Sr. Coordinator Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20201031225849
71,Michael Wan,CLTX Gaming Operations Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20201031225849
72,Ariann Williams,Manager Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20201031225849
73,Geno Zicarelli,"Vice President, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20201031225849
74,Kit Ackerman,Team Mascot,"Marketing, Ticket Sales, and Service",20201031225849
75,Susan Barabino DeLuca,Executive Assistant,"Marketing, Ticket Sales, and Service",20201031225849
76,Michael Benson,Marketing Systems & Data Integration Manager,"Marketing, Ticket Sales, and Service",20201031225849
77,Justin Brown,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201031225849
78,Kelly Brown,"Project Manager, Premium and Season Ticket Sales","Marketing, Ticket Sales, and Service",20201031225849
79,Brian Burnard,Sr. Director of Premium and Season Ticket Sales,"Marketing, Ticket Sales, and Service",20201031225849
80,Paul Cacciatore,"VP, Member Experience & Arena Operations","Marketing, Ticket Sales, and Service",20201031225849
81,Nicholas Cacici,Premium Sales Account Executive,"Marketing, Ticket Sales, and Service",20201031225849
82,Matthew Carney,Digital Production Specialist,"Marketing, Ticket Sales, and Service",20201031225849
83,Craig Cassano,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201031225849
84,David Cohen,"Director, Member Experience and Retention","Marketing, Ticket Sales, and Service",20201031225849
85,Jonathan Cotton,Digital Post Production Specialist,"Marketing, Ticket Sales, and Service",20201031225849
86,Dave Cowens,Consultant,"Marketing, Ticket Sales, and Service",20201031225849
87,Sam Crocker,Sr. Digital Content Producer,"Marketing, Ticket Sales, and Service",20201031225849
88,Marc D’Amico,Digital Content Director & Analyst,"Marketing, Ticket Sales, and Service",20201031225849
89,Anna Dyakiv,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20201031225849
90,Sara Edlemery,Group Sales Account Executive & Event Manager,"Marketing, Ticket Sales, and Service",20201031225849
91,Steven Gadsden,"Sr. Video Producer, Live Events","Marketing, Ticket Sales, and Service",20201031225849
92,Kyle George,Digital Development Coordinator,"Marketing, Ticket Sales, and Service",20201031225849
93,Emily Gervais,Director of Marketing,"Marketing, Ticket Sales, and Service",20201031225849
94,Brittany Glenn,"Director, VIP Member Experience and Retention","Marketing, Ticket Sales, and Service",20201031225849
95,Rich Gotham,Team President and Alternate Governor,"Marketing, Ticket Sales, and Service",20201031225849
96,Matt Griffin,Senior Vice President of Strategic Marketing and Business Operations,"Marketing, Ticket Sales, and Service",20201031225849
97,Mackenzie Henderson,Vice President of Ticket Sales,"Marketing, Ticket Sales, and Service",20201031225849
98,Alex Herko,"Sr. Manager, Content Strategy","Marketing, Ticket Sales, and Service",20201031225849
99,Duane Johnson,Director of Ticket Operations,"Marketing, Ticket Sales, and Service",20201031225849
100,Erin Kelly,Member Engagement Manager,"Marketing, Ticket Sales, and Service",20201031225849
101,John Krafick,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201031225849
102,Kristen Krebs,"Sr. Coordinator, Digital Marketing & Advertising","Marketing, Ticket Sales, and Service",20201031225849
103,Chrissy Leach,Sr. Group Sales Manager,"Marketing, Ticket Sales, and Service",20201031225849
104,Carley Lenahan,"Sr. Manager, Live Events","Marketing, Ticket Sales, and Service",20201031225849
105,Alex Manta,Business Operations Manager,"Marketing, Ticket Sales, and Service",20201031225849
106,Tyler Marcotte,Member Experience Executive,"Marketing, Ticket Sales, and Service",20201031225849
107,Tyler Massey,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201031225849
108,Robyn Neal,Digital Marketing Coordinator,"Marketing, Ticket Sales, and Service",20201031225849
109,Andrew Nguyen,Business Intelligence Analyst,"Marketing, Ticket Sales, and Service",20201031225849
110,Eileen O’Malley,Sr. Strategic Marketing Coordinator,"Marketing, Ticket Sales, and Service",20201031225849
111,Marina Ortega,Dance Team Director,"Marketing, Ticket Sales, and Service",20201031225849
112,Sara Page,Sr. Member Experience Executive,"Marketing, Ticket Sales, and Service",20201031225849
113,Justin Peterson,"Director, Digital Content Production","Marketing, Ticket Sales, and Service",20201031225849
114,McKenzie Pezze,Member Experience Executive,"Marketing, Ticket Sales, and Service",20201031225849
115,Amanda Pflugrad,Team Reporter,"Marketing, Ticket Sales, and Service",20201031225849
116,Tiffany Philyaw,Member Experience Executive,"Marketing, Ticket Sales, and Service",20201031225849
117,John Picard,Senior Videographer,"Marketing, Ticket Sales, and Service",20201031225849
118,Katie Punda,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201031225849
119,Bill Ramos,Director of Digital Development & Innovation,"Marketing, Ticket Sales, and Service",20201031225849
120,Jonathan Robinson,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20201031225849
121,Marc Rogers,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20201031225849
122,Colleen Rossetti,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20201031225849
123,Tim Schmidt,Ticket Operations Coordinator,"Marketing, Ticket Sales, and Service",20201031225849
124,Lauren Scurini,"Manager, Member Experience Executive","Marketing, Ticket Sales, and Service",20201031225849
125,Andrew Sherwin,"Director, Business Intelligence & Operations","Marketing, Ticket Sales, and Service",20201031225849
126,Keith Sliney,Creative Director,"Marketing, Ticket Sales, and Service",20201031225849
127,Taylor Snow,Staff Writer,"Marketing, Ticket Sales, and Service",20201031225849
128,Zachary Soulier,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201031225849
129,Shawn Sullivan,Chief Marketing Officer & Executive Vice President,"Marketing, Ticket Sales, and Service",20201031225849
130,Matt Tardiff,"Manager, CRM & Business Intelligence","Marketing, Ticket Sales, and Service",20201031225849
131,Tyler Wade,Member Experience Executive,"Marketing, Ticket Sales, and Service",20201031225849
132,Kara Walker,"Vice President, Marketing & Content Strategy","Marketing, Ticket Sales, and Service",20201031225849
133,Jake Wendling,Sr. Director of Game Presentation & Events,"Marketing, Ticket Sales, and Service",20201031225849
134,Jack Wu,Graphic Designer,"Marketing, Ticket Sales, and Service",20201031225849
135,Brandon Chinn,Assistant Communications Manager,Media Relations,20201031225849
136,Christian Megliola,Sr. Vice President of Communications,Media Relations,20201031225849
137,Brian Olive,Media Services Manager,Media Relations,20201031225849
138,Jeff Twiss,Vice President of Media Services/Alumni Relations,Media Relations,20201031225849
139,Heather Walker,Vice President of Public Relations,Media Relations,20201031225849
140,Rob Billings,Risk Manager,Finance / Administration,20201031225849
141,Noah Cole,Staff Accountant,Finance / Administration,20201031225849
142,Wendy Cooper,Executive Assistant,Finance / Administration,20201031225849
143,Janet Hayes,HR Specialist,Finance / Administration,20201031225849
144,Patrick Lynch,Vice President & Controller,Finance / Administration,20201031225849
145,Jim Mayall,Director of Corporate Security,Finance / Administration,20201031225849
146,Barbara Reed,Vice President of Human Resources,Finance / Administration,20201031225849
147,Bill Reissfelder,Executive Vice President and Chief Financial Officer,Finance / Administration,20201031225849
148,Alice Zottoli,Manager of Financial Planning & Analysis,Finance / Administration,20201031225849
149,Tiffany Brathwaite,Receptionist & Assistant Office Manager,Operations,20201031225849
150,Peter Fayette,Director of Operations,Operations,20201031225849
151,Tim Knecht,Technology Coordinator,Operations,20201031225849
152,Will Lynner,"Senior Accountant, Basketball Operations",Operations,20201031225849
153,Jason McKenna,Director of Facilities and Engineering,Operations,20201031225849
154,James Parker,General Counsel,Operations,20201031225849
155,Sarah Herlihy,Associate Counsel,Operations,20201031225849
156,Jay Wessland,Vice President and Chief Technology Officer,Operations,20201031225849
157,Clancy Wolf,Operations Coordinator & Office Manager,Operations,20201031225849
0,Wyc Grousbeck,"Managing Partner, Governor & Chief Executive Officer",Managing Partners,20201130204801
1,Robert Epstein,"The Abbey Group, Managing Partner and Alternate Governor",Managing Partners,20201130204801
2,H. Irving Grousbeck,Managing Partner and Alternate Governor,Managing Partners,20201130204801
3,Steve Pagliuca,Managing Partner and Alternate Governor,Managing Partners,20201130204801
4,Austin Ainge,Assistant General Manager,Basketball Operations,20201130204801
5,Danny Ainge,President of Basketball Operations,Basketball Operations,20201130204801
6,Jerome Allen,Assistant Coach,Basketball Operations,20201130204801
7,Brandon Bailey,Assistant Coach,Basketball Operations,20201130204801
8,Trent Barter,Facilities Engineer,Basketball Operations,20201130204801
9,Evan Bradds,Assistant Video Coordinator,Basketball Operations,20201130204801
10,Frank Burke,Director of Basketball Administration,Basketball Operations,20201130204801
11,Drew Cannon,Basketball Operations Analyst,Basketball Operations,20201130204801
12,Remy Cofield,"College Scout, General Manager, Maine Red Claws",Basketball Operations,20201130204801
13,Phil Coles,Executive Director of Performance,Basketball Operations,20201130204801
14,Jace Delaney,Director of Sports Science and Athletic Development,Basketball Operations,20201130204801
15,Tony Dobbins,Video Coordinator,Basketball Operations,20201130204801
16,Jake Eastman,Basketball Operations Assistant,Basketball Operations,20201130204801
17,Allison Feaster,"Vice President, Player Development and Organizational Growth",Basketball Operations,20201130204801
18,Shane Fenske,Basketball Operations Technology Developer,Basketball Operations,20201130204801
19,Kenny Graves,Coaching Associate/Director of Player Development,Basketball Operations,20201130204801
20,Jay Larranaga,Assistant Coach,Basketball Operations,20201130204801
21,Armand Lavallee,Strength Coach,Basketball Operations,20201130204801
22,Adam Lewin,College Scouting Manager,Basketball Operations,20201130204801
23,Dave Lewin,Director or Player Personnel,Basketball Operations,20201130204801
24,Kathleen Lynch,Team Services Manager,Basketball Operations,20201130204801
25,Benas Matkevicius,International Scout,Basketball Operations,20201130204801
26,Joe Mazzulla,Assistant Coach,Basketball Operations,20201130204801
27,Aidan Monheim,Practice Facility Receptionist & Assistant Facility Manager,Basketball Operations,20201130204801
28,Scott Morrison,Assistant Coach,Basketball Operations,20201130204801
29,Matt Reynolds,Video Assistant,Basketball Operations,20201130204801
30,David Sparks,Director of Basketball Analytics,Basketball Operations,20201130204801
31,Brad Stevens,Head Coach,Basketball Operations,20201130204801
32,Ty Yeaton,Head Strength and Conditioning Coach,Basketball Operations,20201130204801
33,Jamie Young,Assistant Coach,Basketball Operations,20201130204801
34,Mike Zarren,Vice President of Basketball Operations & Team Counsel,Basketball Operations,20201130204801
35,Pete Chrisafideis,Home Equipment Personnel,Team Services,20201130204801
36,John Connor,Team Travel & Equipment Manager,Team Services,20201130204801
37,Phil Lynch,Director of Team Security,Team Services,20201130204801
38,Andrew Mannix,Basketball Facilities Manager & Assistant Equipment Manager,Team Services,20201130204801
39,Francis O’Bryant,Operations Liaison,Team Services,20201130204801
40,Nick Arcuri,Director of Team Nutrition / Team Chef,Performance Staff,20201130204801
41,Steven Bekerian,Culinary Nutrition Assistant,Performance Staff,20201130204801
42,Art Horne,Director of Performance,Performance Staff,20201130204801
